YEAR,DOY,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,RH2M,WS2M,WS2M_MAX,PS,QV2M,Country,Date,Month
2015,67,27.59,30.31,25.47,4.84,2.24,85.44,2.51,2.93,100.57,19.64,Nigeria,2015-03-08,3
2015,68,27.74,29.99,26.36,3.63,4.57,86.2,2.71,3.28,100.67,20.01,Nigeria,2015-03-09,3
2015,69,27.44,29.29,25.74,3.55,2.83,88.33,2.12,2.56,100.71,20.18,Nigeria,2015-03-10,3
2015,70,27.28,28.73,26.2,2.53,2.57,87.71,2.63,3.62,100.79,19.85,Nigeria,2015-03-11,3
2015,71,27.8,30.69,25.68,5.01,5.5,84.89,1.91,2.71,100.6,19.75,Nigeria,2015-03-12,3
2015,72,27.83,30.36,25.86,4.5,4.38,87.03,2.36,2.83,100.5,20.33,Nigeria,2015-03-13,3
2015,73,28.18,31.0,26.02,4.98,3.34,84.53,2.2,2.74,100.43,20.12,Nigeria,2015-03-14,3
2015,74,27.84,30.17,26.28,3.89,6.66,88.21,2.68,3.53,100.49,20.67,Nigeria,2015-03-15,3
2015,75,27.24,28.51,26.37,2.14,7.2,88.21,2.61,4.29,100.64,19.94,Nigeria,2015-03-16,3
2015,76,27.14,28.62,26.24,2.38,22.22,90.21,2.41,3.42,100.7,20.26,Nigeria,2015-03-17,3
2015,77,27.3,29.24,25.73,3.51,9.77,86.24,1.78,2.59,100.56,19.52,Nigeria,2015-03-18,3
2015,78,27.29,29.41,25.8,3.61,6.52,88.25,2.24,2.97,100.48,20.0,Nigeria,2015-03-19,3
2015,79,27.3,29.07,25.77,3.3,15.39,89.09,2.49,3.36,100.46,20.24,Nigeria,2015-03-20,3
2015,80,27.29,28.7,26.11,2.59,33.08,89.73,2.41,3.14,100.61,20.36,Nigeria,2015-03-21,3
2015,81,26.9,28.66,25.54,3.12,9.11,88.61,1.84,2.47,100.67,19.61,Nigeria,2015-03-22,3
2015,82,27.3,29.23,25.73,3.5,2.02,88.13,2.23,2.88,100.65,19.98,Nigeria,2015-03-23,3
2015,83,27.55,29.64,26.15,3.49,17.75,86.08,2.67,3.46,100.6,19.77,Nigeria,2015-03-24,3
2015,84,27.38,28.7,26.52,2.18,29.27,88.73,2.82,3.86,100.66,20.22,Nigeria,2015-03-25,3
2015,85,27.07,28.49,26.15,2.34,4.66,86.16,2.34,2.68,100.87,19.23,Nigeria,2015-03-26,3
2015,86,27.3,28.97,26.12,2.85,0.61,87.53,2.86,3.55,100.95,19.8,Nigeria,2015-03-27,3
2015,87,27.29,29.0,25.98,3.02,0.3,88.05,2.77,3.37,100.87,19.91,Nigeria,2015-03-28,3
2015,88,27.45,29.3,26.07,3.23,0.69,89.07,2.89,3.21,100.74,20.35,Nigeria,2015-03-29,3
2015,89,27.41,29.42,25.88,3.54,0.72,86.62,2.42,2.7,100.76,19.71,Nigeria,2015-03-30,3
2015,90,26.77,28.77,25.59,3.18,0.38,83.97,1.93,2.68,100.89,18.39,Nigeria,2015-03-31,3
2015,91,26.88,29.17,25.27,3.9,4.56,79.87,1.28,2.0,100.93,17.56,Nigeria,2015-04-01,4
2015,92,27.27,30.32,25.0,5.32,0.11,81.03,1.49,2.31,100.81,18.2,Nigeria,2015-04-02,4
2015,93,27.03,28.7,25.64,3.06,2.84,89.73,2.24,2.56,100.71,20.03,Nigeria,2015-04-03,4
2015,94,26.77,27.88,25.84,2.04,4.97,91.68,2.07,2.78,100.62,20.17,Nigeria,2015-04-04,4
2015,95,26.83,28.5,25.73,2.77,11.79,89.51,2.63,3.63,100.64,19.74,Nigeria,2015-04-05,4
2015,96,26.98,28.91,25.44,3.47,1.26,87.9,2.23,2.66,100.69,19.53,Nigeria,2015-04-06,4
2015,97,27.02,28.62,25.9,2.72,1.02,87.77,2.14,2.62,100.76,19.55,Nigeria,2015-04-07,4
2015,98,27.1,28.46,25.94,2.52,1.28,88.55,1.89,2.25,100.75,19.84,Nigeria,2015-04-08,4
2015,99,27.2,28.65,26.12,2.53,1.67,88.3,2.54,3.64,100.75,19.88,Nigeria,2015-04-09,4
2015,100,27.15,28.68,26.07,2.61,1.13,88.26,2.07,2.64,100.77,19.83,Nigeria,2015-04-10,4
2015,101,27.23,28.78,25.93,2.85,2.41,86.98,1.94,2.45,100.78,19.63,Nigeria,2015-04-11,4
2015,102,27.09,28.52,26.0,2.52,2.79,87.92,2.02,2.58,100.94,19.64,Nigeria,2015-04-12,4
2015,103,27.78,30.46,26.06,4.4,0.05,81.67,1.36,2.14,100.93,18.91,Nigeria,2015-04-13,4
2015,104,28.07,30.78,26.34,4.44,0.12,84.76,1.68,2.64,100.75,20.02,Nigeria,2015-04-14,4
2015,105,27.95,30.48,26.07,4.41,0.67,85.89,2.37,2.82,100.69,20.16,Nigeria,2015-04-15,4
2015,106,28.09,30.46,26.38,4.08,0.19,83.33,2.26,3.15,100.78,19.72,Nigeria,2015-04-16,4
2015,107,28.31,31.13,26.52,4.61,0.16,80.83,1.96,2.28,100.85,19.32,Nigeria,2015-04-17,4
2015,108,28.0,30.44,26.22,4.22,0.26,84.59,2.12,2.36,100.79,19.93,Nigeria,2015-04-18,4
2015,109,27.73,29.61,26.19,3.42,0.16,85.82,2.02,2.38,100.71,19.92,Nigeria,2015-04-19,4
2015,110,27.86,29.59,26.55,3.04,0.25,85.32,2.14,2.61,100.71,19.97,Nigeria,2015-04-20,4
2015,111,27.88,29.58,26.61,2.97,5.16,86.45,2.19,2.67,100.7,20.27,Nigeria,2015-04-21,4
2015,112,27.9,29.8,26.7,3.1,5.12,86.86,2.4,2.74,100.73,20.39,Nigeria,2015-04-22,4
2015,113,27.59,29.17,26.4,2.77,6.23,86.97,2.76,3.11,100.75,20.05,Nigeria,2015-04-23,4
2015,114,27.36,28.89,26.33,2.56,5.43,88.18,2.86,3.48,100.82,20.05,Nigeria,2015-04-24,4
2015,115,27.67,29.65,26.28,3.37,6.78,86.96,2.75,3.36,100.88,20.1,Nigeria,2015-04-25,4
2015,116,27.4,28.85,26.22,2.63,0.98,86.37,2.39,3.53,100.86,19.66,Nigeria,2015-04-26,4
2015,117,27.77,30.08,25.9,4.18,0.74,81.7,1.66,2.09,100.8,18.98,Nigeria,2015-04-27,4
2015,118,27.56,29.15,26.21,2.94,0.47,84.93,2.06,2.49,100.75,19.53,Nigeria,2015-04-28,4
2015,119,27.88,30.1,26.16,3.94,1.2,85.58,2.62,3.26,100.71,20.04,Nigeria,2015-04-29,4
2015,120,27.59,29.23,26.42,2.81,2.28,86.91,2.11,2.59,100.66,20.04,Nigeria,2015-04-30,4
2015,121,27.6,29.07,26.57,2.5,9.9,87.7,2.33,2.92,100.62,20.27,Nigeria,2015-05-01,5
2015,122,27.66,29.16,26.26,2.9,6.33,87.16,2.28,3.09,100.6,20.21,Nigeria,2015-05-02,5
2015,123,27.8,29.54,26.54,3.0,20.06,88.16,2.62,3.01,100.67,20.6,Nigeria,2015-05-03,5
2015,124,27.69,29.4,26.53,2.87,9.17,86.87,2.09,2.65,100.7,20.15,Nigeria,2015-05-04,5
2015,125,26.92,28.59,25.72,2.87,5.33,87.49,2.14,2.87,100.84,19.37,Nigeria,2015-05-05,5
2015,126,27.18,29.08,25.5,3.58,0.09,83.63,1.85,2.25,100.81,18.78,Nigeria,2015-05-06,5
2015,127,28.03,30.28,26.2,4.08,0.73,84.8,2.69,3.36,100.77,20.03,Nigeria,2015-05-07,5
2015,128,27.98,29.5,26.96,2.54,1.35,86.7,2.72,3.67,100.87,20.43,Nigeria,2015-05-08,5
2015,129,27.62,29.09,26.33,2.76,0.83,86.15,2.06,2.45,100.89,19.86,Nigeria,2015-05-09,5
2015,130,27.59,29.01,26.44,2.57,1.03,86.53,2.16,2.48,100.87,19.93,Nigeria,2015-05-10,5
2015,131,27.58,29.14,26.15,2.99,2.31,86.49,2.08,2.9,100.83,19.92,Nigeria,2015-05-11,5
2015,132,27.69,29.28,26.46,2.82,4.86,88.16,2.12,2.87,100.88,20.42,Nigeria,2015-05-12,5
2015,133,27.92,29.6,26.62,2.98,4.89,86.97,1.68,1.87,100.79,20.43,Nigeria,2015-05-13,5
2015,134,27.42,28.89,26.26,2.63,6.58,88.43,1.77,2.8,100.73,20.2,Nigeria,2015-05-14,5
2015,135,27.4,28.83,25.7,3.13,1.12,84.16,1.36,2.07,100.84,19.17,Nigeria,2015-05-15,5
2015,136,27.13,28.65,25.98,2.67,0.52,85.82,1.46,1.82,100.9,19.23,Nigeria,2015-05-16,5
2015,137,27.39,29.04,26.14,2.9,2.5,87.36,2.25,2.82,100.85,19.89,Nigeria,2015-05-17,5
2015,138,26.83,28.33,25.88,2.45,2.85,87.27,2.92,3.99,100.9,19.2,Nigeria,2015-05-18,5
2015,139,27.38,29.32,25.77,3.55,0.77,84.15,1.99,2.61,100.85,19.12,Nigeria,2015-05-19,5
2015,140,27.4,29.0,26.19,2.81,0.85,86.71,1.88,2.25,100.88,19.74,Nigeria,2015-05-20,5
2015,141,27.62,29.54,26.07,3.47,1.87,86.76,2.13,2.44,100.95,19.98,Nigeria,2015-05-21,5
2015,142,27.54,29.07,26.47,2.6,2.97,88.86,2.49,2.9,100.93,20.4,Nigeria,2015-05-22,5
2015,143,26.77,28.28,25.1,3.18,5.93,88.2,2.47,3.11,100.97,19.35,Nigeria,2015-05-23,5
2015,144,26.13,27.93,24.49,3.44,11.55,88.21,2.37,3.47,100.99,18.6,Nigeria,2015-05-24,5
2015,145,27.46,29.94,25.49,4.45,0.09,82.15,1.98,2.52,100.88,18.72,Nigeria,2015-05-25,5
2015,146,27.46,28.97,26.06,2.91,1.4,86.13,2.76,3.4,100.79,19.7,Nigeria,2015-05-26,5
2015,147,26.99,28.14,25.91,2.23,3.18,89.67,2.96,3.7,100.81,19.97,Nigeria,2015-05-27,5
2015,148,26.45,27.91,25.3,2.61,1.88,88.09,2.55,3.01,100.86,18.97,Nigeria,2015-05-28,5
2015,149,26.33,27.52,25.37,2.15,1.51,89.22,1.97,2.61,100.79,19.09,Nigeria,2015-05-29,5
2015,150,27.01,28.96,25.28,3.68,2.3,87.73,2.55,3.72,100.81,19.53,Nigeria,2015-05-30,5
2015,151,26.6,27.38,26.08,1.3,7.57,91.25,2.49,3.24,100.87,19.84,Nigeria,2015-05-31,5
2015,152,26.77,28.25,25.82,2.43,5.78,89.75,2.9,4.01,100.79,19.71,Nigeria,2015-06-01,6
2015,153,26.63,27.89,25.65,2.24,10.43,89.27,3.03,3.66,100.8,19.45,Nigeria,2015-06-02,6
2015,154,26.34,27.59,25.43,2.16,16.53,90.12,2.65,3.53,100.93,19.27,Nigeria,2015-06-03,6
2015,155,26.27,27.71,25.16,2.55,5.0,90.54,2.55,2.96,100.96,19.27,Nigeria,2015-06-04,6
2015,156,25.99,27.38,25.01,2.37,14.54,90.94,2.6,3.42,100.9,19.05,Nigeria,2015-06-05,6
2015,157,25.79,27.42,24.76,2.66,7.61,90.94,2.61,3.39,100.88,18.83,Nigeria,2015-06-06,6
2015,158,26.07,27.38,24.97,2.41,7.25,90.81,2.51,3.66,100.93,19.11,Nigeria,2015-06-07,6
2015,159,25.73,27.02,24.97,2.05,5.29,89.51,2.02,2.38,100.97,18.44,Nigeria,2015-06-08,6
2015,160,26.18,28.01,24.86,3.15,5.81,88.97,2.53,3.32,100.94,18.83,Nigeria,2015-06-09,6
2015,161,26.1,27.97,24.66,3.31,6.14,88.98,2.45,3.04,101.01,18.72,Nigeria,2015-06-10,6
2015,162,25.79,27.11,24.76,2.35,2.73,88.92,2.31,2.64,101.03,18.37,Nigeria,2015-06-11,6
2015,163,26.22,27.86,25.17,2.69,4.3,90.3,2.41,3.13,100.98,19.15,Nigeria,2015-06-12,6
2015,164,25.88,26.99,25.11,1.88,4.22,91.21,2.36,3.41,100.98,18.97,Nigeria,2015-06-13,6
2015,165,26.17,27.95,24.88,3.07,6.18,88.85,2.44,3.55,100.94,18.79,Nigeria,2015-06-14,6
2015,166,26.35,28.67,24.82,3.85,1.13,86.44,2.71,3.38,100.99,18.44,Nigeria,2015-06-15,6
2015,167,26.52,28.51,25.12,3.39,0.96,84.65,3.27,4.21,100.95,18.27,Nigeria,2015-06-16,6
2015,168,26.03,27.22,24.88,2.34,0.75,87.16,2.86,3.65,100.86,18.3,Nigeria,2015-06-17,6
2015,169,26.1,27.6,25.0,2.6,1.33,88.68,3.22,3.86,100.85,18.7,Nigeria,2015-06-18,6
2015,170,26.27,28.16,24.88,3.28,1.61,86.41,3.07,3.99,100.94,18.37,Nigeria,2015-06-19,6
2015,171,25.79,27.47,24.43,3.04,17.06,90.22,2.87,3.36,101.07,18.65,Nigeria,2015-06-20,6
2015,172,25.66,27.85,24.23,3.62,10.49,88.95,3.03,4.62,101.17,18.2,Nigeria,2015-06-21,6
2015,173,25.77,27.98,24.26,3.72,6.83,87.32,2.83,4.06,101.24,17.96,Nigeria,2015-06-22,6
2015,174,25.78,27.73,24.48,3.25,4.59,86.96,2.73,3.51,101.22,17.9,Nigeria,2015-06-23,6
2015,175,26.0,28.28,24.21,4.07,6.0,87.46,3.2,3.66,101.26,18.23,Nigeria,2015-06-24,6
2015,176,25.99,28.02,24.63,3.39,6.81,87.25,3.5,4.27,101.35,18.17,Nigeria,2015-06-25,6
2015,177,26.02,28.02,24.56,3.46,4.41,87.44,2.83,3.11,101.24,18.25,Nigeria,2015-06-26,6
2015,178,25.83,27.77,24.52,3.25,8.79,89.19,2.73,3.35,101.11,18.43,Nigeria,2015-06-27,6
2015,179,25.63,27.61,24.53,3.08,17.58,90.06,3.27,4.14,101.11,18.4,Nigeria,2015-06-28,6
2015,180,25.68,27.76,24.29,3.47,7.72,88.57,3.06,4.25,101.14,18.14,Nigeria,2015-06-29,6
2015,181,25.65,27.81,24.31,3.5,3.22,89.15,3.02,3.59,101.12,18.22,Nigeria,2015-06-30,6
2015,182,25.75,27.9,24.39,3.51,1.65,87.46,3.08,4.2,101.03,17.98,Nigeria,2015-07-01,7
2015,183,25.58,27.5,24.4,3.1,10.53,91.04,3.36,4.23,101.01,18.58,Nigeria,2015-07-02,7
2015,184,25.33,27.3,24.19,3.11,13.35,89.55,2.74,3.86,101.06,17.96,Nigeria,2015-07-03,7
2015,185,25.4,27.5,23.96,3.54,2.14,89.85,2.39,2.94,101.06,18.11,Nigeria,2015-07-04,7
2015,186,25.3,26.78,24.08,2.7,0.44,90.36,2.31,2.91,100.98,18.13,Nigeria,2015-07-05,7
2015,187,25.68,27.53,23.91,3.62,0.32,89.14,1.92,2.31,100.92,18.3,Nigeria,2015-07-06,7
2015,188,25.86,28.0,24.62,3.38,0.47,89.53,2.01,2.73,100.91,18.58,Nigeria,2015-07-07,7
2015,189,25.99,27.91,24.47,3.44,0.66,89.71,2.33,3.11,100.91,18.76,Nigeria,2015-07-08,7
2015,190,26.23,28.57,24.52,4.05,0.7,89.06,2.42,2.95,100.95,18.87,Nigeria,2015-07-09,7
2015,191,25.64,27.0,24.63,2.37,12.02,92.39,2.99,3.83,101.01,18.93,Nigeria,2015-07-10,7
2015,192,25.43,26.82,24.34,2.48,12.32,92.94,1.97,2.89,101.07,18.81,Nigeria,2015-07-11,7
2015,193,25.46,27.06,24.44,2.62,8.29,91.95,2.4,3.42,101.08,18.62,Nigeria,2015-07-12,7
2015,194,25.52,27.37,24.08,3.29,4.65,90.03,2.52,3.0,101.0,18.29,Nigeria,2015-07-13,7
2015,195,25.53,27.56,24.16,3.4,6.69,91.02,2.68,3.28,100.94,18.52,Nigeria,2015-07-14,7
2015,196,25.54,27.35,24.37,2.98,4.98,91.52,2.88,3.96,100.94,18.65,Nigeria,2015-07-15,7
2015,197,25.29,27.08,24.05,3.03,4.44,90.58,2.73,3.78,101.04,18.16,Nigeria,2015-07-16,7
2015,198,25.55,27.86,23.72,4.14,1.72,88.89,2.36,3.04,101.01,18.08,Nigeria,2015-07-17,7
2015,199,25.56,27.55,24.49,3.06,2.4,89.77,3.19,3.93,101.0,18.29,Nigeria,2015-07-18,7
2015,200,25.3,26.95,24.34,2.61,3.15,90.57,3.23,4.03,100.97,18.18,Nigeria,2015-07-19,7
2015,201,25.24,27.32,24.14,3.18,0.2,87.05,3.89,4.96,100.98,17.39,Nigeria,2015-07-20,7
2015,202,25.35,27.69,23.68,4.01,0.2,84.14,3.18,4.24,101.12,16.86,Nigeria,2015-07-21,7
2015,203,25.26,28.08,23.08,5.0,0.03,83.97,2.51,2.99,101.15,16.71,Nigeria,2015-07-22,7
2015,204,25.24,28.11,22.87,5.24,0.05,84.19,3.09,3.82,101.1,16.75,Nigeria,2015-07-23,7
2015,205,25.11,27.29,23.88,3.41,0.16,85.32,3.13,3.83,101.05,16.89,Nigeria,2015-07-24,7
2015,206,25.04,26.88,23.66,3.22,0.79,86.26,2.88,3.42,101.05,17.01,Nigeria,2015-07-25,7
2015,207,25.3,27.7,23.59,4.11,0.22,84.5,3.15,4.09,101.06,16.89,Nigeria,2015-07-26,7
2015,208,24.8,26.57,23.77,2.8,1.56,86.21,3.45,4.2,101.05,16.76,Nigeria,2015-07-27,7
2015,209,24.44,26.19,23.15,3.04,0.73,84.53,3.35,4.39,101.12,16.07,Nigeria,2015-07-28,7
2015,210,24.56,27.07,22.79,4.28,0.08,83.66,2.65,3.34,101.18,15.98,Nigeria,2015-07-29,7
2015,211,24.76,27.48,22.93,4.55,0.12,85.48,3.2,3.94,101.11,16.54,Nigeria,2015-07-30,7
2015,212,24.92,27.55,23.15,4.4,0.19,86.5,2.92,3.87,101.05,16.91,Nigeria,2015-07-31,7
2015,213,24.97,27.72,22.98,4.74,0.22,86.97,2.97,4.05,100.99,17.05,Nigeria,2015-08-01,8
2015,214,25.0,27.82,23.35,4.47,0.17,87.58,2.61,3.57,101.0,17.2,Nigeria,2015-08-02,8
2015,215,24.91,27.41,23.07,4.34,0.06,88.59,2.78,3.63,101.07,17.3,Nigeria,2015-08-03,8
2015,216,25.08,27.79,23.18,4.61,0.27,87.7,2.74,3.66,101.04,17.29,Nigeria,2015-08-04,8
2015,217,25.13,27.72,23.3,4.42,0.27,88.13,2.57,3.06,100.99,17.45,Nigeria,2015-08-05,8
2015,218,25.22,27.49,23.68,3.81,0.79,89.39,2.85,3.67,100.93,17.82,Nigeria,2015-08-06,8
2015,219,25.18,27.38,23.63,3.75,0.83,89.41,3.0,4.11,100.9,17.79,Nigeria,2015-08-07,8
2015,220,25.13,27.17,23.7,3.47,0.91,88.93,2.44,3.45,100.98,17.63,Nigeria,2015-08-08,8
2015,221,25.33,27.94,23.72,4.22,0.54,88.0,2.6,3.21,101.0,17.63,Nigeria,2015-08-09,8
2015,222,25.16,27.6,23.55,4.05,1.38,88.92,3.33,4.54,100.89,17.67,Nigeria,2015-08-10,8
2015,223,25.24,28.07,23.13,4.94,0.33,86.97,2.78,3.68,100.99,17.3,Nigeria,2015-08-11,8
2015,224,25.11,27.42,23.55,3.87,0.9,88.72,3.11,4.16,101.1,17.54,Nigeria,2015-08-12,8
2015,225,25.22,27.79,23.52,4.27,0.69,89.06,2.93,4.15,101.04,17.74,Nigeria,2015-08-13,8
2015,226,25.19,27.17,23.8,3.37,0.73,89.88,3.13,3.94,100.99,17.89,Nigeria,2015-08-14,8
2015,227,25.15,27.67,23.48,4.19,0.93,88.61,2.69,3.72,101.04,17.56,Nigeria,2015-08-15,8
2015,228,25.4,28.3,23.35,4.95,0.54,88.8,2.64,3.4,101.11,17.84,Nigeria,2015-08-16,8
2015,229,25.07,27.05,23.88,3.17,1.78,90.4,3.1,3.8,101.05,17.87,Nigeria,2015-08-17,8
2015,230,25.14,27.47,23.79,3.68,2.45,90.12,3.01,3.85,100.97,17.88,Nigeria,2015-08-18,8
